                       Time(s)                         E(mV)                         I(mA)                         Q(mC)                 Capacity(mAh)                    Energy(Wh)                          P(W)
                     65.000000                   2171.795898                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.099998                   2170.872803                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.199997                   2170.369385                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.300003                   2169.614258                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.400002                   2168.523438                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.500000                   2168.020264                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.599998                   2167.264893                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.699997                   2166.342041                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.800003                   2166.006348                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     65.900002                   2165.335205                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.000000                   2164.496094                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.099998                   2163.573242                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.199997                   2162.650146                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.300003                   2162.062988                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.400002                   2161.643311                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.500000                   2160.972168                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.599998                   2160.133057                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.699997                   2159.545898                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.800003                   2158.790527                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     66.900002                   2158.203125                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.000000                   2157.615967                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.099998                   2156.944580                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.199997                   2156.441162                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.300003                   2155.770020                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.400002                   2155.434326                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.500000                   2154.930908                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.599998                   2154.008057                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.699997                   2153.588379                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.800003                   2153.084961                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     67.900002                   2152.413818                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.000000                   2152.245850                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.099998                   2151.406982                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.199997                   2150.903564                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.300003                   2150.399902                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.400002                   2149.980469                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.500000                   2149.477051                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.599998                   2148.721924                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.699997                   2148.302490                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.800003                   2147.966797                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     68.900002                   2147.463379                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.000000                   2147.043701                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.099998                   2146.456543                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.199997                   2145.953125                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.300003                   2145.617432                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.400002                   2145.030273                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.500000                   2144.778320                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.599998                   2144.274902                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.699997                   2143.855469                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.800003                   2143.268066                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     69.900002                   2143.100342                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.000000                   2142.512939                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.099998                   2141.841797                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.199997                   2141.590088                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.300003                   2141.086670                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.400002                   2141.002686                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.500000                   2140.331543                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.599998                   2140.079590                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.699997                   2139.576416                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.800003                   2139.240723                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     70.900002                   2138.737305                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.000000                   2138.233887                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.099998                   2138.149902                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.199997                   2137.310791                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.300003                   2137.143066                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.400002                   2136.975342                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.500000                   2136.387939                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.599998                   2136.639648                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.699997                   2136.136230                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.800003                   2135.381104                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     71.900002                   2135.129395                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.000000                   2134.709961                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.099998                   2134.374023                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.199997                   2134.374023                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.300003                   2134.122559                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.400002                   2133.619141                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.500000                   2133.031738                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.599998                   2132.947754                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.699997                   2132.360596                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.800003                   2132.024902                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     72.900002                   2132.108643                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.000000                   2131.773193                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.099998                   2131.437500                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.199997                   2130.934082                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.300003                   2130.598389                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.400002                   2130.346680                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.500000                   2130.010986                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.599998                   2130.010986                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.699997                   2129.507568                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.800003                   2129.088135                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     73.900002                   2128.752441                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.000000                   2128.752441                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.099998                   2128.081299                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.199997                   2128.081299                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.300003                   2128.081299                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.400002                   2127.409912                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.500000                   2127.409912                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.599998                   2126.654785                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.699997                   2126.487061                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.800003                   2126.570801                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     74.900002                   2126.067627                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.000000                   2125.983643                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.099998                   2125.648193                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.199997                   2125.312256                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.300003                   2125.060791                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.400002                   2124.809082                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.500000                   2124.557373                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.599998                   2124.305420                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.699997                   2124.053711                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.800003                   2123.718262                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     75.900002                   2123.718262                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.000000                   2123.130859                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.099998                   2123.214600                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.199997                   2122.879150                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.300003                   2122.459717                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.400002                   2122.459717                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.500000                   2121.956055                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.599998                   2121.704346                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.699997                   2121.620605                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.800003                   2121.620605                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     76.900002                   2121.201172                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.000000                   2121.033203                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.099998                   2120.865479                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.199997                   2120.362061                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.300003                   2120.362061                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.400002                   2120.194336                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.500000                   2119.690674                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.599998                   2119.774658                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.699997                   2119.271240                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.800003                   2119.355225                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     77.900002                   2118.935547                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.000000                   2118.767822                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.099998                   2118.516113                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.199997                   2118.348145                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.300003                   2118.180420                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.400002                   2117.844971                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.500000                   2117.760986                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.599998                   2117.341309                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.699997                   2117.257568                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.800003                   2117.257568                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     78.900002                   2117.173584                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.000000                   2116.837891                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.099998                   2116.418457                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.199997                   2116.166748                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.300003                   2116.166748                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.400002                   2115.747314                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.500000                   2115.831055                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.599998                   2115.579346                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.699997                   2115.411621                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.800003                   2115.159912                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     79.900002                   2114.908203                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.000000                   2114.908203                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.099998                   2114.740234                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.199997                   2114.320801                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.300003                   2114.404785                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.400002                   2113.985107                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.500000                   2113.649658                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.599998                   2113.985107                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.699997                   2113.313965                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.800003                   2113.313965                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     80.900002                   2113.313965                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.000000                   2112.894287                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.099998                   2112.894287                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.199997                   2112.558838                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.300003                   2112.391113                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.400002                   2112.139404                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.500000                   2112.139404                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.599998                   2111.971436                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.699997                   2111.635742                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.800003                   2111.887451                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     81.900002                   2111.300293                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.000000                   2111.132568                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.099998                   2111.048584                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.199997                   2110.964600                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.300003                   2110.880859                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.400002                   2110.796631                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.500000                   2110.377197                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.599998                   2110.125488                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.699997                   2110.209473                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.800003                   2110.041748                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     82.900002                   2109.873779                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.000000                   2109.622070                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.099998                   2109.538086                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.199997                   2109.370361                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.300003                   2109.034912                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.400002                   2109.118652                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.500000                   2108.950928                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.599998                   2108.783203                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.699997                   2108.531250                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.800003                   2108.363525                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     83.900002                   2108.363525                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.000000                   2108.195801                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.099998                   2108.027832                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.199997                   2107.776123                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.300003                   2107.776123                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.400002                   2107.524658                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.500000                   2107.272705                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.599998                   2107.272705                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.699997                   2107.188721                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.800003                   2107.272705                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     84.900002                   2107.104980                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.000000                   2106.685547                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.099998                   2106.685547                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.199997                   2106.349854                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.300003                   2106.601562                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.400002                   2106.265869                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.500000                   2106.098145                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.599998                   2106.181885                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.699997                   2105.762451                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.800003                   2105.594727                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     85.900002                   2105.678711                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     86.000000                   2105.427002                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     86.099998                   2105.427002                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     86.199997                   2105.175293                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     86.300003                   2105.175293                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
